start_row,end_row,match_length
97259,97261,3
97263,97266,4
97318,97322,5
97340,97342,3
97351,97353,3
97361,97363,3
97394,97396,3
97408,97410,3
97430,97434,5
97473,97475,3
97487,97489,3
97505,97509,5
97560,97562,3
97567,97573,7
97580,97582,3
97591,97593,3
97602,97605,4
97650,97653,4
97672,97674,3
97681,97684,4
97685,97687,3
97744,97747,4
97770,97774,5
97787,97790,4
97824,97828,5
97874,97878,5
97881,97886,6
97897,97899,3
97944,97947,4
97949,97953,5
97990,97992,3
97995,98000,6
98045,98048,4
98062,98065,4
98109,98112,4
98144,98148,5
98166,98168,3
98254,98256,3
98267,98270,4
98320,98323,4
98332,98336,5
98379,98384,6
98398,98402,5
98429,98432,4
98448,98450,3
98461,98464,4
98479,98481,3
98503,98505,3
98551,98557,7
98589,98591,3
98597,98599,3
98715,98720,6
98728,98730,3
98734,98737,4
98742,98744,3
98815,98819,5
98825,98829,5
98882,98884,3
99010,99012,3
99045,99048,4
99051,99053,3
99092,99098,7
99118,99121,4
99157,99159,3
99186,99189,4
99341,99343,3
99382,99384,3
99502,99505,4
99510,99512,3
99575,99577,3
99675,99678,4
99689,99697,9
99704,99709,6
99736,99738,3
99763,99767,5
99768,99771,4
99813,99815,3
99872,99874,3
99880,99885,6
99890,99896,7
99907,99910,4
